Model,Dataset/Fold,Reduction,Accuracy,Time,F1
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.2,0.0009968280792236328,0.06666666666666667
"KNN, 1, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.2,0.001993894577026367,0.06666666666666667
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.002504110336303711,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0019943714141845703,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019931793212890625,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.001995086669921875,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.001993417739868164,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.001993417739868164,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009970664978027344,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.002989053726196289,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.000997304916381836,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.001993417739868164,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019936561584472656,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0019931793212890625,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0019936561584472656,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019931793212890625,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.001993894577026367,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019936561584472656,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009975433349609375,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009961128234863281,0.711111111111111
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019922256469726562,0.711111111111111
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009958744049072266,0.711111111111111
"KNN, 7, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019931793212890625,0.711111111111111
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.000997304916381836,0.711111111111111
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0029892921447753906,0.711111111111111
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009987354278564453,0.711111111111111
"KNN, 1, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009961128234863281,0.711111111111111
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.001993894577026367,0.711111111111111
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 1, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0019927024841308594,0.711111111111111
"KNN, 1, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.6666666666666666,0.001993417739868164,0.6832298136645963
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.6666666666666666,0.0009968280792236328,0.6832298136645963
"KNN, 1, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.6666666666666666,0.0009963512420654297,0.6832298136645963
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0020689964294433594,0.711111111111111
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.001992464065551758,0.711111111111111
"KNN, 3, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009970664978027344,0.711111111111111
"KNN, 3, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019991397857666016,0.711111111111111
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009961128234863281,0.711111111111111
"KNN, 3, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.6666666666666666,0.0009970664978027344,0.6832298136645963
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019936561584472656,0.711111111111111
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009975433349609375,0.711111111111111
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0020856857299804688,0.711111111111111
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009961128234863281,0.8384615384615385
"KNN, 5, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009965896606445312,0.8384615384615385
"KNN, 5, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.6666666666666666,0.0009965896606445312,0.6832298136645963
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019922256469726562,0.711111111111111
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.001992940902709961,0.8384615384615385
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.001992940902709961,0.711111111111111
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009970664978027344,0.711111111111111
"KNN, 7, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.000997781753540039,0.7840000000000001
"KNN, 7, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019936561584472656,0.711111111111111
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009970664978027344,0.8384615384615385
"KNN, 7, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/6,DROP3,0.6666666666666666,0.0009963512420654297,0.6832298136645963
"KNN, 1, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.00398707389831543,0.7333333333333333
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009975433349609375,0.7333333333333333
"KNN, 1, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0019931793212890625,0.7333333333333333
"KNN, 1, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.001992940902709961,0.7333333333333333
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 1, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009968280792236328,0.7333333333333333
"KNN, 1, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0019936561584472656,0.6832298136645963
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0011224746704101562,0.6832298136645963
"KNN, 1, clark_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0019941329956054688,0.6832298136645963
"KNN, 3, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.001992940902709961,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009975433349609375,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.8666666666666667,0.0009963512420654297,0.8384615384615385
"KNN, 3, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0019936561584472656,0.7333333333333333
"KNN, 3, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0029909610748291016,0.711111111111111
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0019931793212890625,0.711111111111111
"KNN, 3, clark_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009961128234863281,0.7333333333333333
"KNN, 5, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0029900074005126953,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0029969215393066406,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.8666666666666667,0.0019931793212890625,0.8384615384615385
"KNN, 5, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0025031566619873047,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8666666666666667,0.0009961128234863281,0.8384615384615385
"KNN, 5, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009963512420654297,0.7333333333333333
"KNN, 5, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.001993894577026367,0.711111111111111
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 5, clark_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009975433349609375,0.7333333333333333
"KNN, 7, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.000995635986328125,0.711111111111111
"KNN, 7, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0009970664978027344,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009961128234863281,0.7333333333333333
"KNN, 7, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 7, clark_distance, equal_weight, shepard, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009963512420654297,0.7333333333333333
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.002210378646850586,0.6832298136645963
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0010666847229003906,0.6832298136645963
"KNN, 1, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.000995635986328125,0.6832298136645963
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0009963512420654297,0.6832298136645963
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0009980201721191406,0.6832298136645963
"KNN, 1, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0009961128234863281,0.6832298136645963
"KNN, 1, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.002023458480834961,0.6832298136645963
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0011823177337646484,0.6832298136645963
"KNN, 1, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0019931793212890625,0.6832298136645963
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.4666666666666667,0.0019927024841308594,0.4857142857142857
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.4666666666666667,0.001996278762817383,0.4857142857142857
"KNN, 3, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.4666666666666667,0.0010912418365478516,0.4857142857142857
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.001993417739868164,0.6832298136645963
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0019919872283935547,0.6832298136645963
"KNN, 3, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0025815963745117188,0.6832298136645963
"KNN, 3, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.001993894577026367,0.7545454545454545
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.000995635986328125,0.7545454545454545
"KNN, 3, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.0010428428649902344,0.6984126984126984
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.002059459686279297,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.8,0.0009953975677490234,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0010840892791748047,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009961128234863281,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6666666666666666,0.000995635986328125,0.6832298136645963
"KNN, 5, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0023441314697265625,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.7333333333333333,0.0009965896606445312,0.6769230769230768
"KNN, 5, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.6,0.001993894577026367,0.6318181818181817
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/7,DROP3,0.8,0.0020575523376464844,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/7,DROP3,0.8,0.0009975433349609375,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/7,DROP3,0.8,0.0009970664978027344,0.711111111111111
